Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,property_Area_Rural,property_Area_Semiurban,property_Area_Urban,Gender_Female,Gender_Male,Total_Income,Loan_Income_Ratio,EMI,Balance_Income
0.0,0.0,0.0,0.0,4683.0,1915.0,185.0,360.0,1.0,0,1,0,0,0,1,6598.0,0.02803879963625341,0.5138888888888888,6597.486111111111
0.0,0.0,1.0,0.0,3400.0,0.0,95.0,360.0,1.0,0,0,0,1,1,0,3400.0,0.027941176470588237,0.2638888888888889,3399.7361111111113
1.0,2.0,1.0,0.0,2192.0,1742.0,45.0,360.0,1.0,1,1,0,0,0,1,3934.0,0.011438739196746314,0.125,3933.875
0.0,0.0,0.0,0.0,2500.0,0.0,55.0,360.0,1.0,1,1,0,0,0,1,2500.0,0.022,0.1527777777777778,2499.847222222222
1.0,3.0,0.0,1.0,5677.0,1424.0,100.0,360.0,1.0,1,0,0,1,0,1,7101.0,0.01408252358822701,0.2777777777777778,7100.722222222223
1.0,2.0,0.0,1.0,7948.0,5743.125,261.5,360.0,1.0,1,0,0,1,0,1,13691.125,0.01909996439299181,0.7263888888888889,13690.398611111112
0.0,0.0,0.0,0.0,4680.0,2087.0,128.0,360.0,1.0,0,1,0,0,0,1,6767.0,0.01891532436825772,0.35555555555555557,6766.644444444444
1.0,2.0,0.0,1.0,10171.25,0.0,261.5,360.0,1.0,1,0,0,1,0,1,10171.25,0.025709721027405676,0.7263888888888889,10170.523611111112
1.0,0.0,0.0,0.0,3775.0,0.0,110.0,360.0,1.0,1,1,0,0,0,1,3775.0,0.02913907284768212,0.3055555555555556,3774.6944444444443
1.0,1.0,1.0,0.0,5285.0,1430.0,161.0,360.0,0.0,1,1,0,0,0,1,6715.0,0.023976172747580043,0.44722222222222224,6714.552777777778
0.0,1.0,1.0,0.0,2679.0,1302.0,94.0,360.0,1.0,1,1,0,0,0,1,3981.0,0.02361215774930922,0.2611111111111111,3980.738888888889
0.0,0.0,1.0,0.0,6783.0,0.0,130.0,360.0,1.0,1,1,0,0,0,1,6783.0,0.019165560961226596,0.3611111111111111,6782.638888888889
1.0,0.0,0.0,0.0,1025.0,5500.0,216.0,360.0,1.0,1,0,0,1,0,1,6525.0,0.03310344827586207,0.6,6524.4
1.0,3.0,0.0,0.0,4281.0,0.0,100.0,360.0,1.0,1,0,1,0,0,1,4281.0,0.023359028264424198,0.2777777777777778,4280.722222222223
0.0,2.0,0.0,0.0,3588.0,0.0,110.0,360.0,0.0,0,0,0,1,0,1,3588.0,0.030657748049052396,0.3055555555555556,3587.6944444444443
0.0,1.0,0.0,0.0,10171.25,0.0,196.0,360.0,1.0,0,1,0,0,0,1,10171.25,0.01927000122895416,0.5444444444444444,10170.705555555556
0.0,0.0,1.0,1.0,10171.25,0.0,125.0,360.0,1.0,1,0,1,0,1,0,10171.25,0.012289541600098316,0.3472222222222222,10170.902777777777
0.0,0.0,1.0,0.0,2550.0,2042.0,126.0,360.0,1.0,1,0,0,1,0,1,4592.0,0.027439024390243903,0.35,4591.65
1.0,0.0,0.0,0.0,6133.0,3906.0,261.5,360.0,1.0,1,0,1,0,0,1,10039.0,0.026048411196334297,0.7263888888888889,10038.273611111112
0.0,2.0,0.0,0.0,3617.0,0.0,107.0,360.0,1.0,1,1,0,0,0,1,3617.0,0.029582526956040918,0.2972222222222222,3616.7027777777776
1.0,0.0,1.0,0.0,2917.0,536.0,66.0,360.0,1.0,0,0,0,1,0,1,3453.0,0.019113814074717638,0.18333333333333332,3452.8166666666666
1.0,3.0,0.0,0.0,6417.0,0.0,157.0,360.0,1.0,1,0,0,1,0,1,6417.0,0.02446626149290946,0.4361111111111111,6416.563888888889
1.0,1.0,0.0,0.0,4608.0,2845.0,140.0,360.0,1.0,1,1,0,0,1,0,7453.0,0.018784382128002146,0.3888888888888889,7452.611111111111
0.0,0.0,0.0,0.0,2138.0,0.0,99.0,360.0,0.0,0,1,0,0,1,0,2138.0,0.04630495790458372,0.275,2137.725
0.0,1.0,0.0,0.0,3652.0,0.0,95.0,360.0,1.0,1,1,0,0,1,0,3652.0,0.026013143483023003,0.2638888888888889,3651.7361111111113
1.0,1.0,1.0,0.0,2239.0,2524.0,128.0,360.0,1.0,1,0,1,0,0,1,4763.0,0.026873819021625025,0.35555555555555557,4762.644444444444
1.0,0.0,1.0,0.0,3017.0,663.0,102.0,360.0,1.0,1,1,0,0,1,0,3680.0,0.027717391304347826,0.2833333333333333,3679.7166666666667
1.0,0.0,0.0,0.0,2768.0,1950.0,155.0,360.0,1.0,1,0,0,1,0,1,4718.0,0.03285290377278508,0.4305555555555556,4717.569444444444
0.0,0.0,1.0,0.0,3358.0,0.0,80.0,360.0,1.0,0,1,0,0,0,1,3358.0,0.023823704586063133,0.2222222222222222,3357.777777777778
0.0,0.0,0.0,0.0,2526.0,1783.0,145.0,360.0,1.0,1,0,0,1,0,1,4309.0,0.03365049895567417,0.4027777777777778,4308.597222222223
0.0,0.0,0.0,0.0,5000.0,0.0,103.0,360.0,0.0,0,1,0,0,1,0,5000.0,0.0206,0.2861111111111111,4999.7138888888885
1.0,0.0,0.0,0.0,2785.0,2016.0,110.0,360.0,1.0,1,0,0,1,0,1,4801.0,0.022911893355550928,0.3055555555555556,4800.694444444444
1.0,2.0,0.0,1.0,6633.0,0.0,128.0,360.0,0.0,0,0,0,1,0,1,6633.0,0.019297452133273028,0.35555555555555557,6632.644444444444
1.0,1.0,1.0,0.0,2492.0,2375.0,128.0,360.0,1.0,1,0,0,1,0,1,4867.0,0.026299568522703924,0.35555555555555557,4866.644444444444
1.0,1.0,0.0,0.0,3333.0,3250.0,158.0,360.0,1.0,1,0,1,0,0,1,6583.0,0.024001215251405136,0.4388888888888889,6582.561111111111
1.0,0.0,1.0,0.0,2454.0,2333.0,181.0,360.0,0.0,0,0,1,0,0,1,4787.0,0.03781073741382912,0.5027777777777778,4786.497222222222
1.0,0.0,0.0,0.0,3593.0,4266.0,132.0,360.0,0.0,0,0,0,1,0,1,7859.0,0.01679603002926581,0.36666666666666664,7858.633333333333
1.0,1.0,0.0,0.0,5468.0,1032.0,26.0,360.0,1.0,1,1,0,0,0,1,6500.0,0.004,0.07222222222222222,6499.927777777778
0.0,0.0,0.0,0.0,2667.0,1625.0,84.0,360.0,1.0,1,0,1,0,1,0,4292.0,0.0195712954333644,0.23333333333333334,4291.766666666666
1.0,3.0,0.0,1.0,10139.0,0.0,260.0,360.0,1.0,1,1,0,0,0,1,10139.0,0.025643554591182564,0.7222222222222222,10138.277777777777
1.0,0.0,0.0,0.0,3887.0,2669.0,162.0,360.0,1.0,1,1,0,0,0,1,6556.0,0.02471018913971934,0.45,6555.55
1.0,0.0,0.0,0.0,4180.0,2306.0,182.0,360.0,1.0,1,1,0,0,1,0,6486.0,0.028060437866173297,0.5055555555555555,6485.4944444444445
1.0,2.0,1.0,0.0,3675.0,242.0,108.0,360.0,1.0,1,1,0,0,0,1,3917.0,0.027572121521572634,0.3,3916.7
1.0,1.0,0.0,1.0,10171.25,0.0,261.5,360.0,1.0,1,1,0,0,1,0,10171.25,0.025709721027405676,0.7263888888888889,10170.523611111112
1.0,0.0,0.0,0.0,5923.0,2054.0,211.0,360.0,1.0,1,0,0,1,0,1,7977.0,0.02645104675943337,0.5861111111111111,7976.413888888889
0.0,0.0,1.0,1.0,5800.0,0.0,132.0,360.0,1.0,1,1,0,0,0,1,5800.0,0.022758620689655173,0.36666666666666664,5799.633333333333
1.0,2.0,0.0,0.0,8799.0,0.0,258.0,360.0,0.0,0,0,1,0,0,1,8799.0,0.029321513808387316,0.7166666666666667,8798.283333333333
1.0,0.0,1.0,0.0,4467.0,0.0,120.0,360.0,1.0,1,0,0,1,0,1,4467.0,0.026863666890530557,0.3333333333333333,4466.666666666667
0.0,0.0,0.0,0.0,3333.0,0.0,70.0,360.0,1.0,1,0,1,0,0,1,3333.0,0.021002100210021003,0.19444444444444445,3332.8055555555557
1.0,3.0,0.0,0.0,3400.0,2500.0,123.0,360.0,0.0,0,0,0,1,0,1,5900.0,0.020847457627118645,0.3416666666666667,5899.658333333334
0.0,0.0,0.0,0.0,2378.0,0.0,9.0,360.0,1.0,0,0,1,0,1,0,2378.0,0.0037846930193439865,0.025,2377.975
1.0,0.0,0.0,0.0,3166.0,2064.0,104.0,360.0,0.0,0,0,1,0,0,1,5230.0,0.01988527724665392,0.28888888888888886,5229.711111111111
1.0,1.0,0.0,0.0,3417.0,1750.0,186.0,360.0,1.0,1,0,1,0,0,1,5167.0,0.035997677569189084,0.5166666666666667,5166.483333333334
1.0,0.0,0.0,0.0,5116.0,1451.0,165.0,360.0,0.0,0,0,1,0,0,1,6567.0,0.02512562814070352,0.4583333333333333,6566.541666666667
1.0,2.0,0.0,0.0,10171.25,0.0,261.5,360.0,1.0,1,0,1,0,0,1,10171.25,0.025709721027405676,0.7263888888888889,10170.523611111112
1.0,2.0,1.0,0.0,6125.0,1625.0,187.0,360.0,1.0,0,1,0,0,0,1,7750.0,0.024129032258064516,0.5194444444444445,7749.480555555556
1.0,3.0,0.0,0.0,6406.0,0.0,150.0,360.0,1.0,0,1,0,0,0,1,6406.0,0.023415547923821417,0.4166666666666667,6405.583333333333
1.0,2.0,0.0,0.0,3159.0,461.0,108.0,360.0,1.0,1,0,1,0,0,1,3620.0,0.02983425414364641,0.3,3619.7
1.0,0.0,0.0,0.0,3087.0,2210.0,136.0,360.0,0.0,0,1,0,0,0,1,5297.0,0.02567491032659996,0.37777777777777777,5296.622222222222
0.0,0.0,0.0,0.0,3229.0,2739.0,110.0,360.0,1.0,1,0,1,0,0,1,5968.0,0.018431635388739945,0.3055555555555556,5967.694444444444
1.0,1.0,0.0,0.0,1782.0,2232.0,107.0,360.0,1.0,1,0,0,1,0,1,4014.0,0.02665670154459392,0.2972222222222222,4013.7027777777776
0.0,0.0,0.0,0.0,3182.0,2917.0,161.0,360.0,1.0,1,0,1,0,0,1,6099.0,0.026397770126250206,0.44722222222222224,6098.552777777778
1.0,2.0,0.0,0.0,6540.0,0.0,205.0,360.0,1.0,1,1,0,0,0,1,6540.0,0.03134556574923547,0.5694444444444444,6539.430555555556
0.0,0.0,0.0,0.0,1836.0,5743.125,90.0,360.0,1.0,0,0,1,0,0,1,7579.125,0.011874721686210479,0.25,7578.875
1.0,0.0,0.0,0.0,3166.0,0.0,36.0,360.0,1.0,1,1,0,0,1,0,3166.0,0.011370814908401769,0.1,3165.9
1.0,1.0,0.0,0.0,1880.0,0.0,61.0,360.0,1.0,0,0,0,1,0,1,1880.0,0.032446808510638296,0.16944444444444445,1879.8305555555555
1.0,1.0,0.0,0.0,2787.0,1917.0,146.0,360.0,0.0,0,0,0,1,0,1,4704.0,0.031037414965986394,0.40555555555555556,4703.594444444445
1.0,1.0,0.0,0.0,4283.0,3000.0,172.0,360.0,1.0,0,0,0,1,0,1,7283.0,0.02361664149388988,0.4777777777777778,7282.522222222222
1.0,0.0,0.0,0.0,2297.0,1522.0,104.0,360.0,1.0,1,0,1,0,0,1,3819.0,0.027232259753862266,0.28888888888888886,3818.711111111111
0.0,0.0,1.0,0.0,2165.0,0.0,70.0,360.0,1.0,1,1,0,0,1,0,2165.0,0.03233256351039261,0.19444444444444445,2164.8055555555557
0.0,0.0,0.0,0.0,4750.0,0.0,94.0,360.0,1.0,1,1,0,0,0,1,4750.0,0.019789473684210527,0.2611111111111111,4749.738888888889
1.0,2.0,0.0,1.0,2726.0,0.0,106.0,360.0,0.0,0,1,0,0,0,1,2726.0,0.03888481291269259,0.29444444444444445,2725.7055555555557
1.0,0.0,0.0,0.0,3000.0,3416.0,56.0,360.0,1.0,1,1,0,0,0,1,6416.0,0.008728179551122194,0.15555555555555556,6415.844444444445
1.0,2.0,0.0,1.0,6000.0,0.0,205.0,360.0,1.0,0,1,0,0,0,1,6000.0,0.034166666666666665,0.5694444444444444,5999.430555555556
0.0,3.0,0.0,1.0,9357.0,0.0,261.5,360.0,1.0,1,1,0,0,0,1,9357.0,0.02794699155712301,0.7263888888888889,9356.273611111112
1.0,0.0,0.0,0.0,3859.0,3300.0,142.0,360.0,1.0,1,0,0,1,0,1,7159.0,0.019835172510127112,0.39444444444444443,7158.605555555556
1.0,0.0,0.0,1.0,10171.25,0.0,260.0,360.0,1.0,1,0,1,0,0,1,10171.25,0.025562246528204498,0.7222222222222222,10170.527777777777
0.0,0.0,1.0,0.0,3833.0,0.0,110.0,360.0,1.0,1,0,0,1,0,1,3833.0,0.02869814766501435,0.3055555555555556,3832.6944444444443
1.0,2.0,1.0,1.0,6383.0,1000.0,187.0,360.0,1.0,0,0,0,1,0,1,7383.0,0.025328457266693756,0.5194444444444445,7382.480555555556
0.0,0.0,0.0,0.0,2987.0,0.0,88.0,360.0,0.0,0,1,0,0,0,1,2987.0,0.02946099765651155,0.24444444444444444,2986.7555555555555
1.0,0.0,0.0,1.0,9963.0,0.0,180.0,360.0,1.0,1,0,0,1,0,1,9963.0,0.018066847335140017,0.5,9962.5
1.0,2.0,0.0,0.0,5780.0,0.0,192.0,360.0,1.0,1,0,1,0,0,1,5780.0,0.03321799307958478,0.5333333333333333,5779.466666666666
0.0,3.0,0.0,0.0,416.0,5743.125,261.5,360.0,1.0,0,0,1,0,1,0,6159.125,0.04245732957197654,0.7263888888888889,6158.398611111111
1.0,0.0,1.0,0.0,2894.0,2792.0,155.0,360.0,1.0,1,0,0,1,0,1,5686.0,0.027259936686598662,0.4305555555555556,5685.569444444444
1.0,3.0,0.0,0.0,5703.0,0.0,128.0,360.0,1.0,1,0,1,0,0,1,5703.0,0.02244432754690514,0.35555555555555557,5702.644444444444
0.0,0.0,0.0,0.0,3676.0,4301.0,172.0,360.0,1.0,1,0,0,1,0,1,7977.0,0.021561990723329573,0.4777777777777778,7976.522222222222
1.0,1.0,0.0,0.0,10171.25,0.0,261.5,360.0,1.0,1,1,0,0,1,0,10171.25,0.025709721027405676,0.7263888888888889,10170.523611111112
1.0,0.0,1.0,0.0,2400.0,3800.0,128.0,360.0,1.0,0,0,1,0,0,1,6200.0,0.02064516129032258,0.35555555555555557,6199.644444444444
1.0,1.0,0.0,0.0,3400.0,2500.0,173.0,360.0,1.0,1,1,0,0,0,1,5900.0,0.029322033898305084,0.48055555555555557,5899.519444444444
1.0,2.0,1.0,0.0,3987.0,1411.0,157.0,360.0,1.0,1,0,0,1,0,1,5398.0,0.029084846239347907,0.4361111111111111,5397.563888888889
1.0,0.0,0.0,0.0,3232.0,1950.0,108.0,360.0,1.0,1,0,0,1,0,1,5182.0,0.020841373986877652,0.3,5181.7
0.0,0.0,0.0,0.0,2900.0,0.0,71.0,360.0,1.0,1,0,0,1,1,0,2900.0,0.024482758620689656,0.19722222222222222,2899.802777777778
1.0,3.0,0.0,0.0,4106.0,0.0,40.0,360.0,1.0,1,0,0,1,0,1,4106.0,0.00974184120798831,0.1111111111111111,4105.888888888889
1.0,1.0,0.0,0.0,8072.0,240.0,253.0,360.0,1.0,1,0,1,0,0,1,8312.0,0.030437921077959576,0.7027777777777777,8311.297222222222
1.0,2.0,0.0,0.0,7583.0,0.0,187.0,360.0,1.0,1,0,1,0,0,1,7583.0,0.024660424634049848,0.5194444444444445,7582.480555555556
0.0,0.0,0.0,1.0,4583.0,0.0,133.0,360.0,0.0,0,1,0,0,1,0,4583.0,0.02902029238490072,0.36944444444444446,4582.6305555555555
